Accel XYZ (m/s^2) |Gyro  XYZ (deg/sec)  |Time (nanoseconds)
9.801 0.139 0.026 |-1.221 -0.122 -0.183 |56167
9.796 0.117 0.026 |-1.282 -0.061 -0.366 |16708
9.787 0.103 0.012 |-1.221 0.061 -0.488 |16791
9.794 0.132 -0.017 |-1.221 0.061 -0.610 |16334
9.798 0.110 -0.024 |-1.221 0.183 -0.671 |16375
9.796 0.084 -0.040 |-1.282 0.183 -0.671 |16209
9.782 0.113 -0.088 |-1.282 0.244 -0.427 |16667
9.782 0.113 -0.088 |-1.221 0.366 -0.305 |16625
9.789 0.110 -0.109 |-1.221 0.427 -0.549 |16167
9.787 0.096 -0.069 |-1.343 0.366 -0.610 |16584
9.763 0.103 -0.040 |-1.404 0.305 -0.549 |16584
9.767 0.124 -0.074 |-1.404 0.244 -0.488 |16500
9.760 0.110 -0.062 |-1.404 0.244 -0.488 |16375
9.739 0.103 -0.048 |-1.282 0.244 -0.549 |17000
9.760 0.124 -0.024 |-1.221 0.183 -0.549 |22291
9.760 0.124 -0.024 |-1.160 0.183 -0.610 |17416
9.748 0.096 -0.029 |-1.099 0.244 -0.671 |17083
9.765 0.101 0.021 |-1.099 0.244 -0.732 |56833
9.775 0.165 -0.057 |-1.221 0.305 -0.671 |56583
9.746 0.144 -0.002 |-1.160 0.244 -0.610 |16708
9.739 0.160 -0.010 |-1.099 0.305 -0.549 |16417
9.743 0.165 -0.019 |-1.099 0.305 -0.671 |22458
9.763 0.182 0.000 |-1.099 0.244 -0.854 |16584
9.772 0.141 0.057 |-1.099 0.244 -0.977 |17500
9.767 0.139 0.048 |-0.977 0.244 -0.854 |16458
9.772 0.172 0.002 |-0.854 0.183 -0.671 |15958
9.777 0.148 -0.029 |-0.854 0.183 -0.610 |16125
9.765 0.124 -0.052 |-1.038 0.244 -0.610 |16708
9.755 0.127 -0.086 |-1.160 0.305 -0.549 |17833
9.758 0.144 -0.067 |-1.221 0.366 -0.549 |16583
9.758 0.144 -0.067 |-1.099 0.427 -0.549 |16041
9.760 0.136 -0.048 |-1.038 0.488 -0.488 |16250
9.748 0.144 -0.033 |-1.038 0.488 -0.427 |16208
9.746 0.163 -0.019 |-0.916 0.488 -0.366 |16208
9.739 0.151 -0.012 |-0.793 0.366 -0.305 |16125
9.751 0.098 -0.021 |-0.793 0.366 -0.305 |16125
9.758 0.098 -0.038 |-0.854 0.366 -0.366 |16167
9.720 0.127 -0.012 |-0.854 0.427 -0.427 |16833
9.734 0.115 -0.029 |-0.793 0.366 -0.305 |16459
9.775 0.086 -0.033 |-0.732 0.244 -0.183 |16250
9.767 0.110 -0.012 |-0.732 0.244 -0.061 |16500
9.734 0.117 -0.014 |-0.854 0.366 0.061 |16583
9.724 0.117 -0.007 |-0.854 0.427 0.183 |16250
9.758 0.136 -0.005 |-0.732 0.427 0.183 |16083
9.722 0.110 0.002 |-0.732 0.488 0.061 |16541
9.722 0.110 0.002 |-0.732 0.488 0.061 |16500
9.712 0.141 0.010 |-0.732 0.427 0.122 |16750
9.755 0.170 -0.026 |-0.732 0.488 0.244 |16083
9.772 0.148 -0.012 |-0.671 0.549 0.244 |16083
9.787 0.148 -0.005 |-0.671 0.488 0.183 |16500
9.787 0.146 -0.050 |-0.671 0.488 0.183 |16416
9.775 0.113 -0.040 |-0.610 0.488 0.183 |16584
9.777 0.077 -0.062 |-0.488 0.488 0.183 |16250
9.787 0.096 -0.097 |-0.488 0.427 0.183 |16541
9.772 0.146 -0.050 |-0.610 0.427 0.244 |231292
9.777 0.160 -0.019 |-0.671 0.366 0.305 |20708
9.789 0.148 -0.019 |-0.549 0.488 0.488 |17125
9.787 0.139 -0.062 |-0.488 0.488 0.488 |16667
9.798 0.105 -0.095 |-0.488 0.488 0.366 |16209
9.796 0.117 -0.069 |-0.610 0.549 0.305 |16166
9.796 0.148 -0.067 |-0.610 0.610 0.366 |16334
9.808 0.151 -0.043 |-0.610 0.610 0.427 |16125
9.801 0.153 -0.005 |-0.488 0.549 0.610 |16083
9.801 0.153 -0.005 |-0.427 0.488 0.671 |16084
9.767 0.172 -0.052 |-0.305 0.427 0.610 |16125
9.789 0.146 -0.086 |-0.183 0.549 0.610 |16125
9.822 0.122 -0.071 |-0.183 0.671 0.427 |17333
9.813 0.144 -0.081 |-0.122 0.610 0.244 |16584
9.815 0.115 -0.029 |-0.122 0.610 0.244 |16709
9.806 0.108 -0.024 |0.000 0.488 0.244 |16542
9.794 0.117 -0.074 |0.000 0.549 0.305 |16625
9.815 0.103 -0.043 |-0.061 0.549 0.305 |16459
9.810 0.108 0.002 |-0.305 0.549 0.305 |19542
9.760 0.132 -0.010 |-0.366 0.610 0.366 |16750
9.746 0.141 -0.024 |-0.305 0.671 0.549 |16750
9.777 0.156 -0.052 |-0.183 0.671 0.488 |95291
9.813 0.187 -0.071 |-0.061 0.549 0.427 |16709
9.818 0.206 -0.083 |0.000 0.427 0.427 |16375
9.789 0.165 -0.109 |0.000 0.488 0.427 |16334
9.782 0.120 -0.102 |0.000 0.488 0.305 |22709
9.789 0.108 -0.088 |0.061 0.488 0.122 |21125
9.758 0.139 -0.105 |0.061 0.488 0.061 |17667
9.758 0.168 -0.131 |0.000 0.427 0.000 |16375
9.794 0.124 -0.097 |0.122 0.488 0.000 |16583
9.798 0.117 -0.050 |0.183 0.488 0.122 |16375
9.777 0.151 -0.100 |0.305 0.549 0.244 |16125
9.777 0.151 -0.100 |0.366 0.610 0.183 |16083
9.787 0.168 -0.055 |0.244 0.610 0.061 |16208
9.796 0.175 -0.029 |0.183 0.671 0.000 |16208
9.803 0.177 -0.088 |0.122 0.732 -0.061 |16417
9.820 0.172 -0.064 |0.122 0.732 -0.122 |18083
9.803 0.136 -0.076 |0.122 0.732 -0.122 |16500
9.770 0.117 -0.109 |0.183 0.732 -0.244 |16125
9.777 0.124 -0.090 |0.244 0.732 -0.305 |16166
9.791 0.113 -0.052 |0.305 0.671 -0.366 |16291
9.772 0.136 -0.083 |0.366 0.610 -0.427 |17459
9.775 0.153 -0.069 |0.427 0.610 -0.488 |16834
9.772 0.122 -0.069 |0.488 0.610 -0.488 |16083
9.782 0.129 -0.097 |0.549 0.732 -0.366 |15958
9.808 0.184 -0.067 |0.488 0.854 -0.244 |51667
9.796 0.187 -0.093 |0.488 0.793 -0.183 |16458
9.779 0.156 -0.078 |0.610 0.854 -0.183 |16208
9.779 0.156 -0.078 |0.732 0.916 -0.244 |16083
9.765 0.156 -0.036 |0.793 0.854 -0.305 |16083
9.763 0.134 -0.086 |0.793 0.793 -0.427 |16250
9.779 0.132 -0.109 |0.732 0.671 -0.427 |22125
9.772 0.163 -0.114 |0.549 0.671 -0.427 |19708
9.753 0.148 -0.107 |0.488 0.732 -0.366 |16584
9.755 0.148 -0.124 |0.610 0.793 -0.305 |17000
9.739 0.182 -0.178 |0.732 0.793 -0.427 |18084
9.717 0.148 -0.164 |0.793 0.793 -0.549 |53417
9.736 0.153 -0.088 |0.732 0.732 -0.488 |18000
9.736 0.153 -0.088 |0.732 0.671 -0.366 |16166
9.746 0.141 -0.097 |0.671 0.549 -0.427 |16333
9.741 0.139 -0.100 |0.671 0.549 -0.427 |16375
9.693 0.141 -0.131 |0.610 0.732 -0.427 |15875
9.684 0.129 -0.150 |0.610 0.793 -0.305 |16083
9.698 0.110 -0.045 |0.610 0.793 -0.305 |16542
9.712 0.127 -0.026 |0.732 0.793 -0.183 |16125
9.729 0.129 -0.107 |0.671 0.916 -0.427 |55916
9.715 0.158 -0.121 |0.671 0.916 -0.488 |56166
9.698 0.134 -0.109 |0.793 0.732 -0.366 |16083
9.732 0.129 -0.121 |0.916 0.732 -0.366 |16167
9.753 0.124 -0.097 |0.916 0.732 -0.366 |16667
9.758 0.134 -0.090 |0.854 0.732 -0.305 |16417
9.743 0.148 -0.090 |0.793 0.916 -0.244 |16625
9.732 0.132 -0.083 |0.916 0.977 -0.366 |16583
9.722 0.134 -0.078 |1.099 0.977 -0.427 |16500
9.743 0.129 -0.097 |1.099 0.916 -0.305 |23291
9.767 0.146 -0.112 |1.099 0.916 -0.244 |17709
9.775 0.158 -0.064 |1.038 0.977 -0.244 |16416
9.794 0.129 -0.029 |0.977 1.038 -0.427 |16459
9.810 0.122 -0.071 |0.977 1.038 -0.488 |16458
9.777 0.110 -0.107 |0.977 1.038 -0.488 |16334
9.796 0.115 -0.164 |0.916 1.038 -0.549 |16709
9.784 0.122 -0.192 |0.793 1.099 -0.610 |16292
9.748 0.127 -0.088 |0.916 1.099 -0.549 |16125
9.775 0.139 -0.012 |1.099 1.099 -0.122 |16333
9.787 0.110 -0.064 |1.221 1.099 0.122 |16458
9.806 0.074 -0.107 |1.282 1.099 0.183 |16417
9.784 0.132 -0.059 |1.221 1.160 0.000 |16167
9.770 0.168 -0.026 |1.282 1.221 -0.183 |16166
9.763 0.144 -0.057 |1.343 1.221 -0.366 |16375
9.767 0.158 -0.114 |1.282 1.160 -0.244 |225125
9.784 0.153 -0.107 |1.221 1.099 0.000 |21334
9.770 0.127 -0.074 |1.282 0.916 0.244 |17250
9.772 0.122 -0.093 |1.465 0.916 0.244 |16750
9.787 0.136 -0.074 |1.343 1.038 0.183 |15834
9.787 0.136 -0.074 |1.282 1.099 0.061 |16166
9.787 0.156 -0.017 |1.404 1.038 0.061 |16042
9.827 0.146 -0.026 |1.587 0.916 0.183 |16166
9.844 0.163 -0.081 |1.587 0.793 0.366 |16417
9.818 0.182 -0.067 |1.404 0.793 0.366 |17333
9.830 0.158 -0.031 |1.404 0.793 0.366 |16458
9.834 0.129 -0.090 |1.343 0.916 0.061 |25375
9.839 0.079 -0.152 |1.404 1.038 0.061 |20375
9.834 0.101 -0.107 |1.465 1.099 0.122 |17208
9.842 0.115 -0.076 |1.587 0.977 0.244 |16708
9.825 0.086 -0.078 |1.587 0.977 0.244 |16166
9.827 0.122 -0.074 |1.587 0.977 0.305 |16750
9.851 0.144 -0.069 |1.648 1.038 0.244 |16167
9.853 0.151 -0.045 |1.648 1.038 0.183 |16583
9.825 0.146 -0.010 |1.709 1.099 0.122 |16542
9.806 0.124 -0.014 |1.831 1.038 0.122 |16375
9.832 0.134 -0.088 |1.831 0.977 0.122 |16500
9.798 0.151 -0.064 |1.648 1.160 0.122 |16417
9.801 0.103 -0.031 |1.648 1.282 0.244 |16083
9.827 0.089 -0.021 |1.831 1.221 0.183 |16125
9.806 0.144 -0.045 |2.014 1.038 0.000 |15958
9.806 0.144 -0.045 |2.014 0.916 0.000 |16208
9.767 0.146 -0.071 |1.953 0.916 0.183 |16625
9.758 0.124 -0.045 |1.831 0.916 0.305 |16792
9.794 0.122 -0.088 |1.831 0.916 0.183 |16833
9.794 0.136 -0.131 |1.892 0.916 0.000 |16458
9.787 0.153 -0.097 |1.892 0.916 0.000 |16083
9.796 0.160 -0.048 |2.014 0.916 -0.061 |16292
9.794 0.132 -0.071 |1.953 0.916 -0.183 |16458
9.775 0.115 -0.109 |1.892 0.977 -0.305 |16459
9.763 0.141 -0.107 |1.892 0.977 -0.244 |16209
9.796 0.144 -0.090 |1.953 0.916 -0.244 |16666
9.798 0.132 -0.093 |2.136 0.916 -0.366 |18041
9.784 0.124 -0.112 |2.136 0.916 -0.366 |16917
9.820 0.132 -0.112 |2.075 0.977 -0.305 |16750
9.815 0.136 -0.069 |2.075 0.916 -0.305 |16042
9.772 0.127 -0.048 |2.075 0.854 -0.366 |16209
9.772 0.127 -0.048 |2.075 0.916 -0.427 |16583
9.760 0.105 -0.057 |2.136 0.977 -0.427 |24250
9.791 0.122 0.012 |2.136 0.977 -0.366 |56167
9.775 0.153 -0.012 |2.075 0.916 -0.427 |16375
9.765 0.153 -0.057 |2.075 0.854 -0.610 |16167
9.775 0.136 -0.095 |2.136 0.854 -0.610 |16250
9.770 0.151 -0.067 |2.197 0.854 -0.549 |16459
9.758 0.163 -0.114 |2.258 0.854 -0.366 |16292
9.741 0.180 -0.145 |2.319 0.916 -0.366 |16250
9.763 0.170 -0.033 |2.380 0.977 -0.427 |16375
9.760 0.134 0.000 |2.380 0.977 -0.488 |15750
9.746 0.120 -0.010 |2.441 0.977 -0.488 |55875
9.755 0.124 -0.007 |2.502 0.854 -0.549 |16542
9.758 0.151 -0.010 |2.502 0.854 -0.671 |16833
9.755 0.148 -0.014 |2.502 0.854 -0.671 |16125
9.758 0.141 -0.078 |2.441 0.854 -0.671 |16375
9.765 0.156 -0.071 |2.319 0.793 -0.671 |17500
9.763 0.170 -0.067 |2.319 0.793 -0.610 |16917
9.760 0.158 -0.090 |2.380 0.793 -0.549 |16417
9.765 0.134 -0.062 |2.502 0.854 -0.488 |16875
9.777 0.158 -0.031 |2.625 0.793 -0.488 |16416
9.787 0.148 -0.045 |2.808 0.732 -0.610 |16250
9.794 0.120 -0.086 |2.747 0.732 -0.488 |56458
9.796 0.089 -0.038 |2.686 0.854 -0.427 |16333
9.784 0.093 -0.007 |2.747 0.916 -0.305 |16375
9.779 0.134 -0.055 |2.808 0.793 -0.122 |22291
9.758 0.153 -0.097 |2.808 0.732 -0.244 |17834
9.743 0.144 -0.078 |2.808 0.793 -0.244 |16917
9.791 0.122 -0.067 |2.869 0.793 -0.183 |18041
9.822 0.129 -0.100 |2.808 0.793 -0.122 |16833
9.808 0.156 -0.093 |2.808 0.793 -0.122 |16792
9.796 0.156 -0.052 |2.808 0.732 -0.061 |16958
9.782 0.127 -0.036 |2.808 0.671 -0.122 |17041
9.763 0.124 -0.086 |2.869 0.671 -0.183 |16417
9.765 0.122 -0.078 |2.869 0.854 -0.122 |16666
9.813 0.124 -0.038 |2.930 0.854 0.000 |16542
9.798 0.158 -0.069 |2.991 0.732 0.061 |16291
9.763 0.189 -0.078 |2.991 0.610 0.183 |22500
9.787 0.180 -0.090 |3.052 0.610 0.183 |17875
9.770 0.158 -0.086 |3.113 0.610 0.122 |17334
9.775 0.144 -0.033 |3.113 0.610 0.061 |16417
9.787 0.113 -0.043 |3.174 0.610 0.122 |16709
9.789 0.127 -0.052 |3.296 0.549 0.122 |56500
9.801 0.144 -0.071 |3.052 0.549 0.305 |16167
9.789 0.139 -0.112 |3.052 0.610 0.305 |16417
9.818 0.141 -0.062 |3.113 0.610 0.305 |16375
9.813 0.120 -0.026 |3.174 0.671 0.366 |17125
9.818 0.136 -0.045 |3.174 0.671 0.366 |16167
9.839 0.163 -0.057 |3.235 0.610 0.427 |221834
9.813 0.151 -0.019 |3.296 0.488 0.427 |18208
9.798 0.148 -0.021 |3.235 0.427 0.427 |56041
9.820 0.148 -0.086 |3.174 0.488 0.366 |17000
9.827 0.160 -0.033 |3.418 0.488 0.244 |16583
9.810 0.160 -0.007 |3.479 0.549 0.244 |16208
9.839 0.148 -0.050 |3.296 0.549 0.305 |16417
9.870 0.122 -0.031 |3.174 0.610 0.427 |16667
9.839 0.115 -0.026 |3.174 0.610 0.427 |16250
9.784 0.158 -0.062 |3.296 0.549 0.305 |16458
9.777 0.163 -0.102 |3.479 0.488 0.183 |16459
9.806 0.175 -0.076 |3.418 0.488 0.122 |16709
9.820 0.194 0.012 |3.235 0.488 0.061 |16458
9.806 0.187 0.005 |3.296 0.549 0.000 |16041
9.794 0.132 -0.045 |3.479 0.610 -0.122 |55917
9.803 0.096 -0.057 |3.540 0.610 -0.122 |16916
9.815 0.117 -0.109 |3.540 0.610 -0.122 |16583
9.810 0.129 -0.121 |3.601 0.549 0.000 |16250
9.806 0.132 -0.109 |3.601 0.366 -0.061 |16542
9.806 0.108 -0.124 |3.662 0.244 -0.183 |16625
9.827 0.139 -0.064 |3.662 0.244 -0.244 |16125
9.832 0.187 0.019 |3.601 0.366 -0.305 |16375
9.822 0.139 0.024 |3.601 0.427 -0.244 |16250
9.818 0.110 -0.024 |3.784 0.366 -0.183 |56083
9.791 0.141 -0.038 |3.906 0.305 -0.244 |16667
9.810 0.170 -0.067 |3.845 0.305 -0.305 |16792
9.837 0.187 -0.045 |3.723 0.305 -0.305 |19291
9.798 0.170 -0.005 |3.845 0.244 -0.366 |19750
9.767 0.146 -0.014 |3.845 0.244 -0.366 |17417
9.791 0.134 -0.050 |3.906 0.244 -0.488 |16625
9.806 0.134 -0.074 |3.967 0.183 -0.549 |16417
9.779 0.170 -0.050 |4.028 0.244 -0.488 |16417
9.775 0.170 -0.088 |3.967 0.305 -0.610 |16458
9.787 0.146 -0.040 |3.967 0.366 -0.671 |16750
9.801 0.136 0.012 |3.906 0.366 -0.671 |55208
9.791 0.122 -0.045 |3.845 0.305 -0.610 |16834
9.746 0.115 -0.071 |3.967 0.244 -0.549 |16416
9.732 0.113 -0.045 |3.967 0.122 -0.488 |16709
9.748 0.134 -0.038 |3.967 0.061 -0.366 |16375
9.763 0.146 -0.014 |4.028 0.122 -0.305 |16375
9.782 0.151 -0.021 |4.150 0.244 -0.366 |15958
9.787 0.168 -0.069 |4.150 0.244 -0.427 |16167
9.753 0.144 -0.048 |4.150 0.305 -0.488 |16291
9.751 0.129 -0.081 |4.150 0.305 -0.427 |55958
9.760 0.146 -0.057 |4.150 0.244 -0.610 |16500
9.765 0.134 -0.010 |4.211 0.244 -0.732 |16416
9.779 0.146 -0.002 |4.272 0.183 -0.610 |16084
9.782 0.151 -0.033 |4.333 0.122 -0.488 |16500
9.772 0.124 -0.109 |4.333 0.000 -0.427 |16125
9.765 0.141 -0.119 |4.333 0.000 -0.305 |15958
9.765 0.141 -0.119 |4.333 0.061 -0.244 |16459
9.772 0.141 -0.119 |4.395 0.061 -0.244 |16291
9.798 0.156 -0.116 |4.517 0.122 -0.183 |16500
9.791 0.153 -0.105 |4.456 0.000 -0.061 |16459
9.763 0.151 -0.062 |4.333 -0.061 0.061 |56417
9.767 0.165 -0.052 |4.272 -0.061 0.122 |16833
9.777 0.148 -0.040 |4.272 0.000 0.183 |16167
9.794 0.141 -0.100 |4.456 -0.061 0.061 |22875
9.791 0.146 -0.083 |4.517 -0.061 -0.061 |17875
9.782 0.156 -0.031 |4.578 -0.122 0.000 |18750
9.758 0.180 -0.055 |4.578 -0.122 0.000 |16542
9.746 0.163 -0.086 |4.639 -0.244 0.122 |16500
9.755 0.148 -0.012 |4.700 -0.183 0.061 |16667
9.743 0.153 0.007 |4.639 -0.122 0.183 |16583
9.746 0.122 -0.019 |4.578 -0.244 0.305 |16791
9.739 0.134 -0.064 |4.578 -0.244 0.366 |16750
9.746 0.141 -0.062 |4.761 -0.183 0.183 |16333
9.760 0.117 -0.036 |4.822 -0.183 0.305 |17291
9.760 0.117 -0.036 |4.700 -0.183 0.488 |17667
9.772 0.117 -0.081 |4.578 -0.183 0.488 |16500
9.810 0.122 -0.093 |4.578 -0.244 0.366 |16834
9.822 0.110 -0.052 |4.761 -0.244 0.366 |16792
9.787 0.122 -0.048 |4.761 -0.244 0.366 |16500
9.770 0.124 -0.074 |4.822 -0.244 0.244 |16458
9.789 0.127 -0.038 |4.944 -0.244 0.305 |56708
9.815 0.153 0.021 |4.944 -0.183 0.610 |16292
9.810 0.163 0.000 |4.883 -0.244 0.549 |15750
9.782 0.184 -0.057 |4.944 -0.427 0.366 |16291
9.760 0.168 -0.055 |5.005 -0.488 0.305 |17000
9.779 0.127 -0.010 |5.005 -0.305 0.427 |16875
9.815 0.110 -0.021 |5.005 -0.244 0.549 |17000
9.825 0.122 -0.012 |5.066 -0.366 0.488 |16875
9.837 0.141 0.000 |5.066 -0.366 0.488 |16000
9.813 0.120 -0.048 |5.249 -0.610 0.366 |57125
9.818 0.136 -0.067 |5.371 -0.610 0.366 |16625
9.827 0.144 -0.019 |5.310 -0.488 0.366 |16667
9.820 0.160 -0.050 |5.188 -0.488 0.183 |16291
9.801 0.160 -0.062 |5.066 -0.549 0.122 |16625
9.791 0.117 -0.024 |5.127 -0.488 0.000 |16667
9.796 0.144 -0.029 |5.188 -0.427 -0.061 |16459
9.820 0.180 -0.021 |5.188 -0.549 0.000 |223750
9.830 0.153 -0.014 |5.249 -0.549 -0.244 |27750
9.803 0.153 -0.031 |5.310 -0.488 -0.244 |17833
9.834 0.144 -0.050 |5.310 -0.488 -0.305 |55792
9.803 0.136 -0.052 |5.310 -0.488 -0.305 |16083
9.789 0.156 -0.048 |5.310 -0.549 -0.183 |16291
9.789 0.136 -0.045 |5.310 -0.549 -0.061 |16334
9.813 0.144 -0.064 |5.432 -0.610 -0.061 |16250
9.827 0.120 -0.057 |5.432 -0.671 -0.244 |16417
9.827 0.120 -0.057 |5.554 -0.732 -0.183 |16458
9.830 0.113 -0.045 |5.554 -0.671 -0.183 |16708
9.830 0.170 -0.040 |5.493 -0.671 -0.244 |16083
9.813 0.160 -0.081 |5.493 -0.671 -0.244 |56250
9.808 0.129 -0.071 |5.493 -0.854 -0.427 |16375
9.808 0.160 -0.010 |5.432 -0.793 -0.427 |16750
9.779 0.180 -0.019 |5.432 -0.671 -0.427 |16250
9.837 0.203 -0.012 |5.493 -0.610 -0.427 |22125
9.798 0.165 -0.045 |5.554 -0.610 -0.427 |16375
9.789 0.146 -0.078 |5.615 -0.732 -0.366 |16208
9.789 0.134 -0.090 |5.676 -0.793 -0.366 |16292
9.787 0.136 -0.064 |5.615 -0.671 -0.427 |16125
9.787 0.136 -0.064 |5.554 -0.610 -0.366 |17958
9.806 0.141 -0.052 |5.554 -0.671 -0.305 |16125
9.808 0.136 -0.040 |5.554 -0.732 -0.244 |55916
9.803 0.132 -0.033 |5.737 -0.732 -0.488 |16541
9.815 0.139 0.026 |5.920 -0.793 -0.671 |16000
9.794 0.148 0.036 |5.920 -0.732 -0.610 |15958
9.758 0.163 -0.045 |5.859 -0.732 -0.427 |16166
9.763 0.144 -0.074 |5.798 -0.732 -0.183 |16500
9.751 0.139 -0.045 |5.737 -0.854 -0.061 |16625
9.748 0.141 -0.036 |5.737 -0.977 -0.122 |16667
9.772 0.132 -0.026 |5.737 -0.977 -0.122 |16458
9.772 0.132 -0.026 |5.798 -0.977 -0.122 |55750
9.736 0.146 -0.040 |5.859 -0.854 -0.183 |16166
9.765 0.158 -0.078 |5.920 -0.732 -0.183 |16333
9.827 0.151 -0.050 |5.920 -0.732 0.000 |16541
9.830 0.151 -0.033 |5.981 -0.793 0.122 |16959
9.791 0.153 -0.045 |5.981 -0.854 0.183 |16417
9.782 0.160 -0.067 |5.920 -0.916 0.122 |17000
9.787 0.165 -0.086 |5.981 -0.916 0.000 |16625
9.767 0.136 -0.097 |5.920 -0.854 0.000 |24291
9.801 0.132 -0.076 |5.981 -0.793 -0.061 |17833
9.784 0.153 -0.059 |6.165 -0.793 -0.061 |56708
9.743 0.153 -0.033 |6.287 -0.854 0.183 |16209
9.755 0.160 0.029 |6.226 -0.854 0.183 |16333
9.753 0.158 0.038 |6.226 -0.854 0.183 |16375
9.779 0.146 -0.043 |6.287 -0.854 0.305 |16209
9.767 0.153 -0.088 |6.287 -0.854 0.305 |16250
9.753 0.172 -0.093 |6.165 -0.793 0.305 |16584
9.767 0.187 -0.055 |6.165 -0.854 0.366 |16209
9.772 0.163 -0.021 |6.348 -0.916 0.549 |15875
9.751 0.139 -0.093 |6.470 -0.916 0.488 |17458
9.732 0.156 -0.112 |6.409 -0.916 0.427 |55792
9.753 0.177 -0.050 |6.409 -0.977 0.366 |17042
9.772 0.139 -0.071 |6.348 -1.099 0.366 |15916
9.760 0.127 -0.100 |6.348 -1.038 0.305 |16375
9.743 0.146 -0.078 |6.348 -0.977 0.244 |16875
9.743 0.132 -0.095 |6.348 -0.916 0.244 |16709
9.741 0.132 -0.086 |6.470 -1.038 0.366 |16583
9.777 0.139 -0.081 |6.470 -1.038 0.366 |16250
9.772 0.122 -0.109 |6.470 -1.038 0.488 |16542
9.755 0.093 -0.112 |6.470 -1.038 0.488 |16250
9.784 0.117 -0.083 |6.531 -1.038 0.244 |16458
9.794 0.141 -0.024 |6.592 -1.099 0.183 |55291
9.808 0.136 -0.012 |6.592 -1.160 0.244 |16708
9.813 0.148 -0.031 |6.592 -1.160 0.183 |16500
9.813 0.160 -0.040 |6.592 -1.221 0.183 |16292
9.794 0.148 -0.045 |6.653 -1.282 0.183 |16083
9.796 0.134 -0.045 |6.714 -1.160 0.183 |16208
9.813 0.148 -0.052 |6.775 -1.160 0.122 |16334
9.813 0.148 -0.052 |6.836 -0.977 0.061 |16584
9.784 0.139 -0.062 |6.775 -0.793 0.122 |22542
9.777 0.156 -0.112 |6.714 -0.793 0.000 |55500
9.772 0.165 -0.050 |6.714 -0.977 -0.122 |17167
9.758 0.160 -0.071 |6.592 -1.038 0.000 |16000
9.763 0.144 -0.074 |6.714 -0.977 0.122 |56958
9.791 0.160 -0.064 |6.775 -0.793 0.000 |16167
9.808 0.168 -0.052 |6.714 -0.854 0.000 |16250
9.832 0.132 -0.081 |6.714 -0.854 0.000 |16208
9.825 0.141 -0.126 |6.775 -0.854 0.000 |15833
9.784 0.158 -0.088 |6.897 -0.916 0.000 |16250
9.789 0.151 -0.078 |7.019 -0.916 0.061 |16041
9.820 0.151 -0.124 |7.019 -1.038 0.000 |16292
9.803 0.144 -0.109 |6.958 -1.099 -0.061 |16750
9.777 0.134 -0.076 |6.897 -1.038 -0.061 |17167
9.784 0.134 0.002 |6.897 -0.916 -0.122 |16542
9.798 0.110 0.024 |7.019 -0.916 -0.244 |16708
9.789 0.134 -0.057 |7.141 -0.916 -0.244 |16584
9.782 0.153 -0.102 |7.141 -0.916 -0.122 |226750
9.798 0.124 -0.109 |7.019 -0.977 0.000 |18250
9.801 0.105 -0.086 |6.897 -1.038 0.122 |17667
9.798 0.105 -0.043 |7.019 -1.160 0.183 |57041
9.801 0.148 -0.033 |7.141 -1.038 -0.061 |17750
9.791 0.158 -0.069 |7.141 -1.038 -0.061 |16500
9.763 0.151 -0.081 |7.141 -0.916 0.000 |16417
9.808 0.144 -0.083 |7.141 -0.977 -0.183 |21917
9.808 0.156 -0.067 |7.141 -0.977 -0.122 |19208
9.808 0.156 -0.067 |7.263 -0.916 -0.061 |16500
9.794 0.153 -0.038 |7.263 -0.916 -0.061 |16416
9.801 0.108 -0.052 |7.202 -0.977 0.000 |17625
9.806 0.122 -0.019 |7.263 -0.977 0.000 |16625
9.787 0.144 -0.012 |7.324 -0.916 0.061 |16333
9.784 0.136 -0.090 |7.324 -0.916 0.061 |16458
9.777 0.158 -0.135 |7.324 -0.916 0.183 |16167
9.789 0.163 -0.083 |7.324 -0.854 0.122 |17750
9.803 0.156 -0.064 |7.385 -0.977 0.000 |16459
9.791 0.136 -0.124 |7.324 -0.977 0.000 |16083
9.787 0.132 -0.121 |7.324 -0.977 0.000 |16208
9.775 0.156 -0.116 |7.324 -0.977 0.061 |16375
9.751 0.151 -0.083 |7.446 -1.038 0.183 |16125
9.753 0.151 -0.048 |7.568 -0.977 0.183 |16292
9.772 0.158 -0.052 |7.568 -0.916 0.061 |16333
9.775 0.163 -0.052 |7.629 -0.977 -0.122 |56375
9.743 0.156 -0.105 |7.629 -0.916 0.000 |16709
9.739 0.156 -0.119 |7.629 -0.854 0.183 |16334
9.782 0.180 -0.112 |7.629 -0.854 0.183 |16458
9.770 0.160 -0.100 |7.629 -0.854 0.183 |16250
9.758 0.115 -0.050 |7.812 -1.038 0.122 |16875
9.779 0.113 0.005 |7.935 -1.099 0.061 |16334
9.775 0.134 -0.017 |7.935 -0.977 -0.122 |16417
9.777 0.148 -0.088 |7.874 -0.732 -0.061 |57000
9.770 0.148 -0.069 |7.874 -0.732 0.061 |16583
9.772 0.132 -0.071 |7.812 -0.977 0.183 |16041
9.784 0.101 -0.076 |7.812 -1.038 0.183 |16458
9.767 0.129 -0.074 |7.812 -0.977 0.122 |16500
9.734 0.129 -0.095 |7.812 -0.854 0.122 |16459
9.732 0.117 -0.128 |7.812 -0.793 0.183 |16334
