initializing xbee... 
starting print thread... 
starting setpoint thread... 
initializing imu... 
initializing controller...
initializing motors...
PWM intializedPins initializedresetting encoders...
initializing odometry...
attaching imu interupt...
we are running!!!...

RUNNING: Hold upright to balance.
                 SENSORS               |            MOCAP            |
    θ    |    φ    |  Time   |  Gamma  |  L Enc  |  R Enc  |    X    |    Y    |    ψ    | Sat Flag|
481974583,0.000,
522452333,0.000,
562889625,0.013,
603372167,0.013,
643890583,0.001,
684409500,0.004,
724927792,0.004,
765355709,0.004,
805656375,0.003,
845992167,0.008,
887223084,0.006,
927502042,0.001,
967793459,0.001,
1008076209,0.001,
1048502000,0.003,
1088810625,0.003,
1129100459,0.003,
1169564834,0.003,
1210058209,0.003,
1250442875,0.003,
1290785625,0.003,
1331282292,0.003,
1371799042,0.003,
1412316709,0.003,
1452702667,0.003,
1493217250,0.004,
1533734584,0.006,
1574350792,0.006,
1615039500,0.004,
1655468667,0.005,
1695896167,0.005,
1737077917,0.003,
1777412042,-0.004,
1817692334,-0.010,
1858152209,-0.014,
1898468917,-0.009,
1938777167,-0.005,
1979262792,0.003,
2019754209,0.000,
2060126625,-0.001,
2100621584,-0.001,
2141140875,-0.001,
2181641084,-0.001,
2222135375,-0.001,
2262634542,-0.001,
2303234375,-0.001,
2343750542,0.000,
2384329584,0.008,
2424935209,0.006,
2465274334,0.004,
2505570959,0.006,
2545869709,0.003,
2587245875,-0.003,
2627537125,0.000,
2667818334,0.001,
2708095042,-0.004,
2748381417,0.000,
2788661042,0.003,
2828949542,0.008,
2869237209,0.008,
2909693292,0.004,
2950183625,0.000,
2990563209,-0.004,
3030980750,-0.001,
3071263250,-0.004,
3111735917,0.000,
3152245959,-0.001,
3192655417,0.000,
3233163459,-0.001,
3273653584,-0.001,
3313968000,-0.003,
3354463625,-0.005,
3395120500,-0.004,
3435448500,-0.005,
3475760250,-0.005,
3516074792,-0.004,
3556405792,-0.009,
3596733334,-0.008,
3637044626,-0.003,
3677327792,-0.001,
3717609626,0.000,
3757888042,0.004,
3798176334,0.008,
3838621126,0.006,
3879073542,-0.001,
3919343876,-0.004,
3959621876,-0.001,
3999930376,-0.003,
4040418751,-0.008,
4080909417,-0.003,
4121387042,0.001,
4161885001,-0.003,
4202377542,-0.004,
4242894584,-0.001,
4283410209,-0.001,
4323902042,-0.001,
4364417501,-0.003,
4404930626,0.000,
4445271626,0.000,
4485563751,0.000,
4525919792,0.000,
4566773292,0.000,
4607138792,-0.001,
4647606376,0.000,
4687914001,0.004,
4728464501,-0.004,
4768769959,0.000,
4809052209,-0.001,
4849514626,-0.006,
4889990959,-0.005,
4930373917,-0.006,
4977523584,-0.008,
5017812459,-0.005,
5058275417,-0.001,
5098595084,0.000,
