initializing xbee... 
starting print thread... 
starting setpoint thread... 
initializing imu... 
initializing controller...
initializing motors...
PWM intializedPins initializedresetting encoders...
initializing odometry...
attaching imu interupt...
we are running!!!...

RUNNING: Hold upright to balance.
                 SENSORS               |            MOCAP            |
    θ    |    φ    |  Time   |  Gamma  |  L Enc  |  R Enc  |    X    |    Y    |    ψ    | Sat Flag|
441764000,0.000,
482244292,0.000,
522705584,0.000,
563053875,-0.004,
603551167,-0.009,
644228750,-0.005,
684537584,-0.006,
724830750,0.001,
765145584,0.000,
806119375,0.000,
846496792,0.000,
886807125,-0.004,
927083875,-0.005,
967545125,-0.001,
1007848042,-0.001,
1048124167,0.005,
1088411917,0.006,
1128696251,0.004,
1169170084,-0.001,
1209646876,-0.003,
1250031251,-0.001,
1290544834,0.001,
1331572584,-0.003,
1372073209,-0.003,
1412565959,0.000,
1453024584,-0.004,
1493539917,0.004,
1534151334,0.008,
1574489084,0.013,
1614779376,0.009,
1655105417,0.000,
1696464001,-0.005,
1736753626,0.000,
1777208626,0.001,
1817527876,0.010,
1857826584,0.008,
1898250251,-0.001,
1938843751,-0.005,
1979361251,-0.005,
2019876251,-0.005,
2060393626,-0.004,
2100909542,0.000,
2141396376,0.000,
2181908459,0.000,
2222466459,-0.004,
2262984834,-0.001,
2303503501,-0.001,
2344113751,0.003,
2384449792,0.000,
2424740459,-0.004,
2465067251,-0.004,
2506046334,-0.001,
2546335459,-0.004,
2586711417,0.003,
2627198001,0.006,
2667538126,0.006,
2707846542,0.006,
2748330501,0.006,
2788700001,0.005,
2829014292,0.000,
2869358667,-0.008,
2909837584,-0.005,
2950713959,0.003,
2991076209,0.001,
3031383126,0.004,
3071872167,0.000,
3112345042,0.000,
3152657126,0.000,
3193015542,0.000,
3233591084,0.000,
3274029667,0.005,
3314352334,0.000,
3354725959,0.000,
3395048501,0.003,
3436218751,-0.003,
3476574751,-0.003,
3516890209,0.001,
3557351834,0.003,
3597847251,0.003,
3638168251,0.003,
3678664792,-0.003,
3719182751,0.003,
3759697209,0.004,
3800211751,0.000,
3840722417,0.006,
3881277293,0.008,
3921791459,0.012,
3962306584,0.005,
4002886459,-0.004,
4043405584,-0.006,
4083962334,-0.003,
4124305584,0.000,
4164594626,-0.006,
4204931334,-0.009,
4245351334,-0.008,
4285631418,-0.009,
4326067418,-0.008,
4366548209,-0.004,
4406857209,0.003,
4447166959,-0.001,
4487470084,0.004,
4527759209,0.003,
4568599543,0.005,
4609093793,0.001,
4649586918,0.000,
4690098084,0.000,
4730500043,0.001,
4771013793,0.009,
4811529459,0.013,
4852044043,0.013,
4892536376,0.009,
4932927001,0.006,
4978894001,0.004,
5019392251,0.004,
5059910584,-0.001,
5100425293,-0.003,
5140816501,-0.004,
5181365001,-0.010,
5221856251,-0.003,
5262354668,-0.003,
5302796876,-0.001,
5343351918,0.003,
5383838959,0.000,
5424183334,0.001,
5464483251,0.001,
5504815334,0.000,
5545297001,0.001,
5585749084,0.005,
5626035334,0.005,
5666322293,0.003,
5706708751,0.003,
5747194418,0.001,
5787533293,-0.004,
5828017209,-0.001,
5868531668,-0.004,
5909049418,-0.012,
5949557459,-0.009,
5990067168,-0.006,
6030584126,0.004,
6070892376,0.003,
6111408209,0.001,
6151927501,0.000,
6192439293,0.004,
6232906501,0.012,
6273403376,0.014,
6313832334,0.012,
6354132418,0.008,
6394443584,0.009,
6435702876,0.005,
6475985709,-0.001,
6516263418,0.003,
6556724168,0.008,
6597216876,0.000,
6637703751,0.001,
6678466876,0.001,
6719108668,0.000,
6759597251,0.000,
6800106251,0.001,
6840624126,0.001,
6881141585,0.001,
6921657585,0.000,
6962144960,0.001,
7002833501,0.001,
7043458001,-0.003,
