Accel XYZ (m/s^2) |Gyro  XYZ (deg/sec)  |Time (nanoseconds)
0.428 -9.771 -0.038 -0.122 1.526 0.000 2166875
0.416 -9.769 -0.031 -0.122 1.465 0.000 3157041
0.435 -9.767 -0.057 -0.183 1.526 -0.122 4786833
0.452 -9.779 -0.052 -0.305 1.465 -0.122 6594708
0.449 -9.755 -0.026 -0.366 1.526 0.000 8301666
0.449 -9.748 0.012 -0.427 1.465 0.061 9975083
0.449 -9.757 -0.024 -0.305 1.465 0.000 11712583
0.404 -9.771 -0.078 -0.366 1.404 0.183 13384250
0.426 -9.740 -0.090 -0.244 1.526 0.000 15069208
0.430 -9.779 -0.048 -0.122 1.526 -0.061 16776791
0.430 -9.740 -0.074 -0.183 1.526 0.000 18450583
0.445 -9.755 -0.031 -0.183 1.587 0.000 20223041
0.466 -9.733 -0.078 -0.244 1.404 0.122 21894041
0.385 -9.728 -0.045 -0.244 1.343 0.122 23642291
0.409 -9.750 -0.019 -0.122 1.526 0.061 25675458
0.406 -9.779 -0.043 -0.244 1.587 -0.122 26655250
0.416 -9.762 -0.052 -0.183 1.526 -0.061 27584916
0.437 -9.709 -0.045 -0.122 1.526 0.061 28508625
0.442 -9.702 0.000 -0.122 1.526 0.061 29431875
0.421 -9.733 0.010 -0.122 1.404 0.122 30356750
0.418 -9.755 -0.019 -0.122 1.404 0.000 31279708
0.437 -9.771 -0.033 -0.183 1.526 0.000 32702250
0.428 -9.791 -0.045 -0.122 1.648 -0.061 33637750
0.440 -9.783 -0.040 -0.122 1.770 -0.061 34584541
0.447 -9.752 -0.031 -0.122 1.648 0.000 35529000
0.445 -9.728 -0.010 -0.122 1.648 0.000 36455666
0.449 -9.736 0.014 -0.122 1.465 0.061 37382833
0.430 -9.709 -0.007 -0.122 1.404 -0.061 38307000
0.454 -9.743 -0.019 -0.244 1.526 -0.122 39228708
0.471 -9.800 0.021 -0.244 1.587 -0.122 40160541
0.435 -9.783 -0.017 -0.122 1.526 -0.061 41084958
0.409 -9.776 -0.021 0.000 1.587 -0.061 42008083
0.461 -9.738 0.050 0.000 1.648 -0.061 42959958
0.480 -9.733 -0.010 -0.061 1.587 -0.061 43892000
0.459 -9.767 -0.095 0.061 1.648 -0.305 44814500
0.459 -9.767 -0.095 0.122 1.709 -0.427 45738000
0.471 -9.762 -0.093 0.000 1.526 -0.366 46661666
0.449 -9.750 -0.033 0.000 1.404 -0.305 47589250
0.428 -9.752 -0.019 0.061 1.465 -0.305 48517541
0.437 -9.771 -0.057 0.061 1.465 -0.305 49441583
0.433 -9.762 -0.026 0.061 1.526 -0.244 50365583
0.452 -9.750 -0.007 0.061 1.587 -0.244 51315666
0.469 -9.755 -0.002 0.061 1.587 -0.244 52247333
0.454 -9.740 -0.017 0.061 1.587 -0.244 53170791
0.466 -9.740 -0.026 0.061 1.526 -0.183 54140541
0.442 -9.757 -0.055 0.122 1.526 0.000 55069875
0.421 -9.738 -0.055 0.183 1.526 0.061 56402041
0.437 -9.748 -0.052 0.122 1.526 0.061 57349041
0.471 -9.750 -0.045 0.000 1.526 0.061 58279000
0.445 -9.724 -0.033 0.061 1.526 -0.061 59452833
0.404 -9.733 -0.057 0.061 1.526 -0.061 60385875
0.435 -9.764 -0.012 0.122 1.465 -0.061 61311916
0.430 -9.788 -0.026 0.061 1.404 -0.061 62236750
0.414 -9.767 -0.071 0.122 1.526 -0.183 63161458
0.399 -9.776 -0.029 0.183 1.587 -0.183 64090416
0.378 -9.783 -0.017 0.183 1.587 -0.122 65014625
0.414 -9.781 -0.033 0.122 1.648 -0.061 65940250
0.435 -9.779 -0.017 0.061 1.587 -0.061 66863375
0.435 -9.779 -0.017 0.122 1.587 -0.061 67792875
0.426 -9.745 -0.055 0.122 1.526 0.000 68720166
0.447 -9.738 -0.057 0.244 1.526 -0.061 69644416
0.437 -9.769 -0.050 0.366 1.526 -0.183 70569291
0.445 -9.757 -0.078 0.366 1.465 -0.183 71498125
0.461 -9.733 -0.071 0.366 1.465 -0.183 72420375
0.459 -9.733 -0.014 0.305 1.465 -0.122 73344416
0.480 -9.714 0.026 0.183 1.587 -0.183 74267458
0.483 -9.714 -0.026 0.183 1.648 -0.183 75190041
0.457 -9.724 -0.074 0.305 1.465 0.000 76144500
0.454 -9.745 -0.040 0.305 1.282 0.000 77070208
0.469 -9.736 -0.007 0.244 1.343 -0.183 77994041
0.459 -9.748 -0.026 0.305 1.282 -0.244 78919416
0.471 -9.774 -0.040 0.305 1.282 -0.244 79848916
0.471 -9.774 -0.040 0.244 1.343 -0.183 80984291
0.471 -9.788 -0.033 0.183 1.343 -0.122 81942208
0.483 -9.781 -0.074 0.305 1.465 -0.061 82869666
0.483 -9.781 -0.074 0.427 1.587 -0.183 83805458
0.437 -9.767 -0.043 0.488 1.648 -0.244 84765708
0.433 -9.800 0.005 0.488 1.648 -0.305 85871250
0.449 -9.728 -0.074 0.366 1.465 -0.244 86797708
0.449 -9.728 -0.074 0.305 1.404 -0.183 87767958
0.430 -9.755 -0.121 0.244 1.404 -0.122 88694208
0.426 -9.767 -0.064 0.244 1.404 -0.183 89619541
0.435 -9.750 -0.033 0.244 1.465 -0.122 90544000
0.440 -9.724 -0.081 0.244 1.465 -0.122 91476333
0.449 -9.731 -0.097 0.305 1.465 -0.061 92701833
0.442 -9.748 -0.128 0.427 1.343 0.000 94049916
0.459 -9.750 -0.048 0.366 1.343 0.000 95747083
0.471 -9.733 -0.059 0.305 1.282 -0.122 97432458
0.449 -9.745 -0.019 0.427 1.343 0.000 99118708
0.442 -9.779 0.000 0.610 1.282 0.000 100112166
0.409 -9.759 -0.007 0.610 1.221 -0.061 101029416
0.437 -9.714 -0.017 0.488 1.221 -0.122 101946708
0.469 -9.716 -0.050 0.488 1.282 -0.061 103840625
0.421 -9.769 -0.093 0.366 1.282 -0.183 106050291
0.447 -9.743 -0.119 0.244 1.343 -0.122 107748875
0.449 -9.755 -0.036 0.366 1.465 -0.061 109446875
0.480 -9.769 0.010 0.427 1.465 0.061 111126583
0.418 -9.748 -0.040 0.366 1.526 -0.061 112843167
0.435 -9.786 -0.033 0.305 1.404 0.000 113828417
0.435 -9.786 -0.033 0.366 1.404 0.061 115060667
0.430 -9.757 -0.033 0.427 1.404 0.122 115993917
0.428 -9.767 -0.036 0.366 1.404 0.183 116923167
0.421 -9.767 -0.059 0.366 1.343 0.122 117906292
0.433 -9.752 -0.064 0.488 1.404 -0.122 118835458
0.433 -9.752 -0.064 0.488 1.404 -0.244 119774000
0.469 -9.728 -0.045 0.427 1.404 -0.244 120797125
0.426 -9.738 -0.031 0.488 1.343 -0.122 121726667
0.404 -9.769 -0.017 0.671 1.465 -0.122 122657125
0.457 -9.771 0.038 0.671 1.465 -0.061 123588583
0.461 -9.764 -0.021 0.549 1.404 -0.061 124521625
0.449 -9.779 -0.090 0.549 1.404 -0.061 125480042
0.426 -9.757 -0.007 0.427 1.404 -0.122 126411792
0.421 -9.755 -0.050 0.366 1.404 -0.061 127342458
0.433 -9.759 -0.107 0.366 1.343 -0.122 128277625
0.418 -9.781 -0.059 0.488 1.404 0.000 129207500
0.433 -9.786 -0.043 0.610 1.343 0.122 130135125
0.409 -9.752 -0.038 0.549 1.282 0.183 131063500
0.378 -9.755 0.010 0.427 1.343 0.183 132011500
0.404 -9.738 0.000 0.427 1.343 0.000 132941667
0.423 -9.745 -0.078 0.488 1.404 -0.122 133898500
0.423 -9.743 -0.076 0.427 1.343 -0.122 134830083
0.423 -9.743 -0.076 0.488 1.282 0.061 135765542
0.440 -9.724 -0.036 0.549 1.404 0.061 136767792
0.435 -9.759 -0.026 0.610 1.465 -0.061 137698208
0.423 -9.764 -0.040 0.610 1.526 -0.061 138627458
0.411 -9.755 -0.071 0.610 1.404 0.000 139562375
0.411 -9.757 -0.064 0.610 1.343 0.000 140492875
0.428 -9.748 -0.036 0.610 1.343 -0.061 141540417
0.437 -9.774 -0.036 0.610 1.343 -0.061 142465417
0.442 -9.767 -0.026 0.671 1.404 -0.183 143428417
0.430 -9.740 -0.043 0.610 1.465 -0.183 144360500
0.430 -9.731 -0.052 0.549 1.465 -0.061 145290417
0.426 -9.719 -0.055 0.549 1.404 0.000 146220333
0.428 -9.743 -0.062 0.671 1.343 -0.061 147148667
0.447 -9.750 -0.090 0.671 1.343 -0.122 148084208
0.449 -9.731 -0.071 0.610 1.404 -0.244 149011667
0.440 -9.726 -0.005 0.549 1.343 -0.244 149941583
0.437 -9.757 -0.007 0.610 1.343 -0.183 150864083
0.437 -9.771 -0.045 0.671 1.343 -0.183 151800542
0.437 -9.771 -0.045 0.671 1.404 -0.183 152731042
0.430 -9.745 -0.059 0.671 1.343 -0.122 153862917
0.433 -9.748 -0.005 0.671 1.282 -0.061 154794625
0.433 -9.748 -0.005 0.610 1.282 -0.183 155753375
0.449 -9.788 -0.026 0.549 1.343 -0.061 156684000
0.452 -9.812 -0.010 0.488 1.282 0.061 157678333
0.461 -9.795 0.005 0.488 1.282 0.000 158632833
0.447 -9.781 -0.040 0.549 1.343 -0.122 159570625
