Accel XYZ (m/s^2) |Gyro  XYZ (deg/sec)  |Time (nanoseconds)
9.782 -0.002 -0.100 0.183 -0.305 -0.061 123949250
9.791 0.029 -0.112 0.427 -0.244 0.122 125114041
9.806 -0.005 -0.159 0.305 -0.183 0.061 126159083
9.798 -0.012 -0.150 0.183 -0.183 0.061 127311541
9.782 0.019 -0.147 0.183 -0.122 0.061 128313583
9.798 0.002 -0.147 0.366 -0.122 0.000 129802916
9.801 -0.026 -0.143 0.488 -0.183 -0.183 131084500
9.796 -0.026 -0.133 0.305 -0.305 0.000 132105208
9.787 -0.002 -0.150 0.183 -0.183 -0.061 133607541
9.784 -0.026 -0.078 0.061 -0.122 -0.122 134696208
9.779 -0.031 -0.076 0.000 -0.183 -0.122 135753500
9.803 -0.012 -0.166 0.061 -0.305 -0.061 136983375
9.801 -0.029 -0.185 0.244 -0.366 -0.061 138069500
9.798 -0.024 -0.164 0.305 -0.244 0.000 139074750
9.796 -0.019 -0.107 0.305 -0.183 0.000 141271625
9.775 -0.002 -0.178 0.305 -0.183 -0.061 142959750
9.748 -0.017 -0.150 0.244 -0.122 -0.122 143984791
9.787 0.010 -0.202 0.183 -0.183 -0.122 145622958
9.827 0.000 -0.159 0.122 -0.305 0.061 146878791
9.801 -0.031 -0.119 0.122 -0.244 0.183 147938416
9.755 -0.014 -0.135 0.122 -0.061 -0.122 149183291
9.755 0.007 -0.195 0.122 -0.122 -0.122 150446500
9.806 -0.010 -0.240 0.122 -0.244 -0.061 151619000
9.834 -0.022 -0.233 0.061 -0.305 -0.061 152653833
9.820 0.036 -0.140 0.061 -0.183 -0.122 153591791
9.777 0.055 -0.145 0.183 -0.061 -0.244 154501583
9.791 0.029 -0.119 0.244 -0.061 -0.183 155402583
9.796 -0.010 -0.126 0.244 -0.122 -0.122 156663166
9.787 -0.019 -0.159 0.122 -0.183 0.000 157772125
9.784 0.024 -0.176 0.000 -0.244 0.000 158675416
9.784 0.038 -0.173 0.061 -0.305 0.000 159597291
9.787 0.010 -0.169 0.183 -0.305 0.122 161488250
9.775 -0.053 -0.173 0.122 -0.183 0.000 163171541
9.779 -0.038 -0.128 0.244 -0.244 0.061 165452791
9.787 0.022 -0.195 0.244 -0.244 0.000 167138000
9.801 0.002 -0.143 0.305 -0.244 -0.122 168901250
9.806 -0.022 -0.145 0.305 -0.183 -0.122 169882750
9.806 -0.029 -0.162 0.244 -0.122 0.000 170971333
9.798 -0.010 -0.164 0.122 -0.061 0.122 171959000
9.784 0.012 -0.159 0.061 -0.122 0.061 172900416
9.784 0.005 -0.121 0.122 -0.244 0.000 173803625
9.796 0.012 -0.140 0.244 -0.427 0.061 174748583
9.820 0.034 -0.145 0.305 -0.427 0.061 175649791
9.784 0.002 -0.055 0.305 -0.366 -0.061 176917750
9.724 -0.026 -0.119 0.061 -0.122 -0.122 178560166
9.806 -0.012 -0.124 0.122 -0.183 -0.061 180247250
9.803 -0.012 -0.124 0.183 -0.122 0.000 181359375
9.770 -0.014 -0.100 0.122 -0.244 0.000 182290875
9.741 0.000 -0.083 0.122 -0.305 0.061 183221083
9.763 -0.002 -0.105 0.244 -0.305 0.000 184148958
9.765 -0.036 -0.138 0.244 -0.305 -0.122 185083916
9.770 -0.048 -0.152 0.244 -0.305 -0.122 186014208
9.763 -0.031 -0.183 0.122 -0.244 -0.061 187287958
9.767 -0.019 -0.166 0.000 -0.122 0.061 188295416
9.796 -0.014 -0.135 0.061 -0.061 -0.122 189298250
9.770 -0.014 -0.169 0.061 -0.183 -0.183 190280375
9.765 -0.005 -0.190 0.244 -0.305 -0.183 191211083
9.779 0.014 -0.147 0.305 -0.366 -0.122 192140583
9.753 0.005 -0.128 0.183 -0.244 -0.122 193115541
9.739 -0.029 -0.140 0.122 -0.183 -0.183 194018500
9.748 -0.031 -0.128 0.122 -0.183 -0.183 194919291
9.755 -0.012 -0.173 0.122 -0.122 -0.183 195819250
9.753 0.005 -0.200 0.183 -0.244 -0.122 197300083
9.779 0.002 -0.204 0.244 -0.244 -0.183 198249166
9.789 -0.026 -0.221 0.244 -0.244 -0.122 199193625
9.772 -0.043 -0.200 0.244 -0.305 0.000 200123083
9.782 -0.024 -0.173 0.183 -0.305 0.000 201125250
9.784 0.019 -0.154 0.122 -0.305 -0.122 202059125
9.767 0.043 -0.188 0.122 -0.305 -0.122 202989750
9.772 0.014 -0.173 0.122 -0.305 -0.244 203919583
9.777 -0.031 -0.162 0.122 -0.244 -0.122 204860458
9.767 -0.026 -0.190 0.244 -0.244 0.061 205792750
9.791 -0.029 -0.154 0.305 -0.244 0.183 206720375
9.813 -0.038 -0.143 0.305 -0.305 0.122 208376291
9.763 -0.002 -0.169 0.244 -0.305 0.000 209435416
9.743 0.010 -0.195 0.244 -0.244 0.061 210364500
9.743 0.010 -0.195 0.244 -0.244 0.183 211293291
9.784 -0.012 -0.207 0.244 -0.244 0.183 212365000
9.784 -0.012 -0.207 0.244 -0.183 0.000 213479958
9.834 -0.017 -0.185 0.183 -0.183 -0.122 214392708
9.834 -0.017 -0.185 0.122 -0.244 -0.183 215295916
9.808 -0.010 -0.176 0.183 -0.305 -0.305 216260875
9.755 0.034 -0.114 0.305 -0.183 -0.244 217207541
9.775 0.034 -0.147 0.366 -0.061 -0.061 218110333
9.787 0.029 -0.157 0.183 -0.061 0.061 219011083
9.784 0.029 -0.126 0.183 -0.061 0.061 220227166
9.801 -0.012 -0.135 0.000 -0.366 -0.061 221213500
9.801 0.010 -0.176 0.183 -0.366 -0.061 222141875
9.784 0.031 -0.195 0.244 -0.183 -0.061 223320125
9.765 -0.010 -0.140 0.183 -0.183 -0.061 224303166
9.770 -0.026 -0.128 0.183 -0.244 0.000 225272833
9.767 -0.017 -0.183 0.305 -0.366 0.061 226204083
9.760 -0.012 -0.190 0.305 -0.427 0.061 227147750
9.779 -0.005 -0.226 0.122 -0.427 -0.122 228077125
9.779 -0.005 -0.238 0.061 -0.366 -0.244 229029833
9.789 -0.005 -0.202 0.061 -0.366 -0.244 229960333
9.782 -0.017 -0.119 0.122 -0.305 -0.183 230888625
